x,y,value
476757.75,5116466.55,815.767
476757.85,5116466.55,815.764
476757.95,5116466.55,815.76
476758.05,5116466.55,815.756
476758.14999999997,5116466.55,815.752
476758.25,5116466.55,815.749
476758.35,5116466.55,815.745
476758.45,5116466.55,815.741
476758.55,5116466.55,815.737
476758.64999999997,5116466.55,815.734
476758.75,5116466.55,815.73
476758.85,5116466.55,815.726
476758.95,5116466.55,815.722
476759.05,5116466.55,815.719
476759.14999999997,5116466.55,815.715
476759.25,5116466.55,815.711
476759.35,5116466.55,815.708
476759.45,5116466.55,815.704
476759.55,5116466.55,815.701
476759.64999999997,5116466.55,815.697
476759.75,5116466.55,815.693
476759.85,5116466.55,815.69
476759.95,5116466.55,815.686
476760.05,5116466.55,815.683
476760.14999999997,5116466.55,815.679
476760.25,5116466.55,815.675
476760.35,5116466.55,815.672
476760.45,5116466.55,815.668
476761.14999999997,5116466.55,815.675
476761.25,5116466.55,815.675
476761.35,5116466.55,815.674
476761.45,5116466.55,815.674
476761.55,5116466.55,815.673
476761.64999999997,5116466.55,815.672
476761.75,5116466.55,815.672
476761.85,5116466.55,815.671
476761.95,5116466.55,815.671
476762.05,5116466.55,815.67
476762.14999999997,5116466.55,815.669
476762.25,5116466.55,815.669
476762.35,5116466.55,815.668
476762.45,5116466.55,815.667
476762.55,5116466.55,815.667
476762.64999999997,5116466.55,815.666
476762.75,5116466.55,815.666
476762.85,5116466.55,815.665
476762.95,5116466.55,815.664
476763.05,5116466.55,815.664
476763.14999999997,5116466.55,815.663
476763.25,5116466.55,815.663
476763.35,5116466.55,815.662
476763.45,5116466.55,815.662
476763.55,5116466.55,815.662
476763.64999999997,5116466.55,815.661
476763.75,5116466.55,815.661
476763.85,5116466.55,815.661
476763.95,5116466.55,815.662
476764.05,5116466.55,815.663
476764.14999999997,5116466.55,815.664
476764.25,5116466.55,815.667
476764.35,5116466.55,815.672
476764.45,5116466.55,815.679
476764.55,5116466.55,815.687
476764.64999999997,5116466.55,815.694
476765.45,5116466.55,815.759
476765.55,5116466.55,815.768
476765.64999999997,5116466.55,815.776
476765.75,5116466.55,815.784
476765.85,5116466.55,815.792
476765.95,5116466.55,815.8
476766.05,5116466.55,815.808
476766.14999999997,5116466.55,815.816
476766.25,5116466.55,815.824
476766.35,5116466.55,815.832
476766.45,5116466.55,815.841
476766.55,5116466.55,815.849
476766.64999999997,5116466.55,815.857
476766.75,5116466.55,815.865
476766.85,5116466.55,815.874
476766.95,5116466.55,815.882
476767.05,5116466.55,815.891
476767.14999999997,5116466.55,815.899
476767.25,5116466.55,815.908
476767.35,5116466.55,815.916
476767.45,5116466.55,815.925
476757.55,5116466.45,815.779
476757.64999999997,5116466.45,815.775
476757.75,5116466.45,815.771
476757.85,5116466.45,815.767
476757.95,5116466.45,815.763
476758.05,5116466.45,815.759
476758.14999999997,5116466.45,815.755
476758.25,5116466.45,815.752
476758.35,5116466.45,815.748
476758.45,5116466.45,815.744
476758.55,5116466.45,815.74
476758.64999999997,5116466.45,815.736
476758.75,5116466.45,815.733
476758.85,5116466.45,815.729
476758.95,5116466.45,815.725
476759.05,5116466.45,815.721
476759.14999999997,5116466.45,815.718
476759.25,5116466.45,815.714
476759.35,5116466.45,815.71
476759.45,5116466.45,815.707
476759.55,5116466.45,815.703
476759.64999999997,5116466.45,815.699
476759.75,5116466.45,815.696
476759.85,5116466.45,815.692
476759.95,5116466.45,815.688
476760.05,5116466.45,815.685
476760.14999999997,5116466.45,815.681
476760.25,5116466.45,815.678
476760.35,5116466.45,815.674
476760.45,5116466.45,815.67
476761.14999999997,5116466.45,815.678
476761.25,5116466.45,815.678
476761.35,5116466.45,815.677
476761.45,5116466.45,815.677
476761.55,5116466.45,815.676
476761.64999999997,5116466.45,815.676
476761.75,5116466.45,815.675
476761.85,5116466.45,815.675
476761.95,5116466.45,815.674
476762.05,5116466.45,815.674
476762.14999999997,5116466.45,815.673
476762.25,5116466.45,815.672
476762.35,5116466.45,815.672
476762.45,5116466.45,815.671
476762.55,5116466.45,815.671
476762.64999999997,5116466.45,815.67
476762.75,5116466.45,815.67
476762.85,5116466.45,815.669
476762.95,5116466.45,815.669
476763.05,5116466.45,815.668
476763.14999999997,5116466.45,815.668
476763.25,5116466.45,815.667
476763.35,5116466.45,815.667
476763.45,5116466.45,815.666
476763.55,5116466.45,815.666
476763.64999999997,5116466.45,815.666
476763.75,5116466.45,815.666
476763.85,5116466.45,815.666
476763.95,5116466.45,815.667
476764.05,5116466.45,815.668
476764.14999999997,5116466.45,815.67
476764.25,5116466.45,815.673
476764.35,5116466.45,815.68
476764.45,5116466.45,815.687
476764.55,5116466.45,815.694
476765.55,5116466.45,815.776
476765.64999999997,5116466.45,815.783
476765.75,5116466.45,815.791
476765.85,5116466.45,815.798
476765.95,5116466.45,815.806
476766.05,5116466.45,815.814
476766.14999999997,5116466.45,815.823
476766.25,5116466.45,815.831
476766.35,5116466.45,815.839
476766.45,5116466.45,815.847
476766.55,5116466.45,815.856
476766.64999999997,5116466.45,815.864
476766.75,5116466.45,815.872
476766.85,5116466.45,815.881
476766.95,5116466.45,815.889
476767.05,5116466.45,815.898
476767.14999999997,5116466.45,815.906
476767.25,5116466.45,815.915
476767.35,5116466.45,815.923
476767.45,5116466.45,815.932
476757.55,5116466.350000001,815.782
476757.64999999997,5116466.350000001,815.778
476757.75,5116466.350000001,815.774
476757.85,5116466.350000001,815.77
476757.95,5116466.350000001,815.766
476758.05,5116466.350000001,815.762
476758.14999999997,5116466.350000001,815.759
476758.25,5116466.350000001,815.755
476758.35,5116466.350000001,815.751
476758.45,5116466.350000001,815.747
476758.55,5116466.350000001,815.743
476758.64999999997,5116466.350000001,815.739
476758.75,5116466.350000001,815.735
476758.85,5116466.350000001,815.732
476758.95,5116466.350000001,815.728
476759.05,5116466.350000001,815.724
476759.14999999997,5116466.350000001,815.72
476759.25,5116466.350000001,815.717
476759.35,5116466.350000001,815.713
476759.45,5116466.350000001,815.709
476759.55,5116466.350000001,815.705
476759.64999999997,5116466.350000001,815.702
476759.75,5116466.350000001,815.698
476759.85,5116466.350000001,815.695
476759.95,5116466.350000001,815.691
476760.05,5116466.350000001,815.687
476760.14999999997,5116466.350000001,815.684
476760.25,5116466.350000001,815.68
476760.35,5116466.350000001,815.677
476760.45,5116466.350000001,815.673
476760.75,5116466.350000001,815.678
476760.85,5116466.350000001,815.679
476760.95,5116466.350000001,815.68
476761.05,5116466.350000001,815.68
476761.14999999997,5116466.350000001,815.681
476761.25,5116466.350000001,815.681
476761.35,5116466.350000001,815.68
476761.45,5116466.350000001,815.68
476761.55,5116466.350000001,815.68
476761.64999999997,5116466.350000001,815.679
476761.75,5116466.350000001,815.679
476761.85,5116466.350000001,815.678
476761.95,5116466.350000001,815.678
476762.05,5116466.350000001,815.677
476762.14999999997,5116466.350000001,815.677
476762.25,5116466.350000001,815.676
476762.35,5116466.350000001,815.676
476762.45,5116466.350000001,815.675
476762.55,5116466.350000001,815.674
476762.64999999997,5116466.350000001,815.674
476762.75,5116466.350000001,815.673
476762.85,5116466.350000001,815.673
476762.95,5116466.350000001,815.673
476763.05,5116466.350000001,815.672
476763.14999999997,5116466.350000001,815.672
476763.25,5116466.350000001,815.671
476763.35,5116466.350000001,815.671
476763.45,5116466.350000001,815.671
476763.55,5116466.350000001,815.671
476763.64999999997,5116466.350000001,815.67
476763.75,5116466.350000001,815.67
476763.85,5116466.350000001,815.671
476763.95,5116466.350000001,815.672
476764.05,5116466.350000001,815.673
476764.14999999997,5116466.350000001,815.676
476764.25,5116466.350000001,815.681
476764.35,5116466.350000001,815.688
476765.55,5116466.350000001,815.783
476765.64999999997,5116466.350000001,815.79
476765.75,5116466.350000001,815.797
476765.85,5116466.350000001,815.805
476765.95,5116466.350000001,815.813
476766.05,5116466.350000001,815.821
476766.14999999997,5116466.350000001,815.829
476766.25,5116466.350000001,815.837
476766.35,5116466.350000001,815.846
476766.45,5116466.350000001,815.854
476766.55,5116466.350000001,815.862
476766.64999999997,5116466.350000001,815.871
476766.75,5116466.350000001,815.879
476766.85,5116466.350000001,815.888
476766.95,5116466.350000001,815.896
476767.05,5116466.350000001,815.905
476767.14999999997,5116466.350000001,815.913
476767.25,5116466.350000001,815.922
476767.35,5116466.350000001,815.93
476767.45,5116466.350000001,815.939
476767.55,5116466.350000001,815.947
476757.45,5116466.25,815.789
476757.55,5116466.25,815.785
476757.64999999997,5116466.25,815.781
476757.75,5116466.25,815.777
476757.85,5116466.25,815.773
476757.95,5116466.25,815.769
476758.05,5116466.25,815.766
476758.14999999997,5116466.25,815.762
476758.25,5116466.25,815.758
476758.35,5116466.25,815.754
476758.45,5116466.25,815.75
476758.55,5116466.25,815.746
476758.64999999997,5116466.25,815.742
476758.75,5116466.25,815.738
476758.85,5116466.25,815.734
476758.95,5116466.25,815.731
476759.05,5116466.25,815.727
476759.14999999997,5116466.25,815.723
476759.25,5116466.25,815.719
476759.35,5116466.25,815.715
476759.45,5116466.25,815.712
476759.55,5116466.25,815.708
476759.64999999997,5116466.25,815.704
476759.75,5116466.25,815.701
476759.85,5116466.25,815.697
476759.95,5116466.25,815.694
476760.05,5116466.25,815.691
476760.14999999997,5116466.25,815.687
476760.25,5116466.25,815.684
476760.35,5116466.25,815.681
476760.45,5116466.25,815.678
476760.55,5116466.25,815.677
476760.64999999997,5116466.25,815.678
476760.75,5116466.25,815.68
476760.85,5116466.25,815.681
476760.95,5116466.25,815.682
476761.05,5116466.25,815.683
476761.14999999997,5116466.25,815.683
476761.25,5116466.25,815.683
476761.35,5116466.25,815.683
476761.45,5116466.25,815.683
476761.55,5116466.25,815.683
476761.64999999997,5116466.25,815.682
476761.75,5116466.25,815.682
476761.85,5116466.25,815.682
476761.95,5116466.25,815.681
476762.05,5116466.25,815.681
476762.14999999997,5116466.25,815.68
476762.25,5116466.25,815.68
476762.35,5116466.25,815.679
476762.45,5116466.25,815.679
476762.55,5116466.25,815.678
476762.64999999997,5116466.25,815.678
476762.75,5116466.25,815.677
476762.85,5116466.25,815.677
476762.95,5116466.25,815.676
476763.05,5116466.25,815.676
476763.14999999997,5116466.25,815.676
476763.25,5116466.25,815.675
476763.35,5116466.25,815.675
476763.45,5116466.25,815.675
476763.55,5116466.25,815.675
476763.64999999997,5116466.25,815.675
476763.75,5116466.25,815.675
476763.85,5116466.25,815.675
476763.95,5116466.25,815.676
476764.05,5116466.25,815.678
476764.14999999997,5116466.25,815.682
476764.25,5116466.25,815.689
476765.64999999997,5116466.25,815.796
476765.75,5116466.25,815.803
476765.85,5116466.25,815.811
476765.95,5116466.25,815.819
476766.05,5116466.25,815.828
476766.14999999997,5116466.25,815.836
476766.25,5116466.25,815.844
476766.35,5116466.25,815.852
476766.45,5116466.25,815.861
476766.55,5116466.25,815.869
476766.64999999997,5116466.25,815.878
476766.75,5116466.25,815.886
476766.85,5116466.25,815.895
476766.95,5116466.25,815.904
476767.05,5116466.25,815.912
476767.14999999997,5116466.25,815.921
476767.25,5116466.25,815.929
476767.35,5116466.25,815.938
476767.45,5116466.25,815.946
476767.55,5116466.25,815.955
476757.45,5116466.15,815.792
476757.55,5116466.15,815.789
476757.64999999997,5116466.15,815.785
476757.75,5116466.15,815.781
476757.85,5116466.15,815.777
476757.95,5116466.15,815.773
476758.05,5116466.15,815.769
476758.14999999997,5116466.15,815.765
476758.25,5116466.15,815.761
476758.35,5116466.15,815.757
476758.45,5116466.15,815.753
476758.55,5116466.15,815.749
476758.64999999997,5116466.15,815.745
476758.75,5116466.15,815.741
476758.85,5116466.15,815.737
476758.95,5116466.15,815.733
476759.05,5116466.15,815.729
476759.14999999997,5116466.15,815.726
476759.25,5116466.15,815.722
476759.35,5116466.15,815.718
476759.45,5116466.15,815.714
476759.55,5116466.15,815.711
476759.64999999997,5116466.15,815.707
476759.75,5116466.15,815.704
476759.85,5116466.15,815.701
476759.95,5116466.15,815.697
476760.05,5116466.15,815.694
476760.14999999997,5116466.15,815.691
476760.25,5116466.15,815.688
476760.35,5116466.15,815.685
476760.45,5116466.15,815.683
476760.55,5116466.15,815.681
476760.64999999997,5116466.15,815.681
476760.75,5116466.15,815.682
476760.85,5116466.15,815.684
476760.95,5116466.15,815.685
476761.05,5116466.15,815.685
476761.14999999997,5116466.15,815.686
476761.25,5116466.15,815.686
476761.35,5116466.15,815.686
476761.45,5116466.15,815.686
476761.55,5116466.15,815.686
476761.64999999997,5116466.15,815.685
476761.75,5116466.15,815.685
476761.85,5116466.15,815.685
476761.95,5116466.15,815.685
476762.05,5116466.15,815.684
476762.14999999997,5116466.15,815.684
476762.25,5116466.15,815.683
476762.35,5116466.15,815.683
476762.45,5116466.15,815.682
476762.55,5116466.15,815.682
476762.64999999997,5116466.15,815.682
476762.75,5116466.15,815.681
476762.85,5116466.15,815.681
476762.95,5116466.15,815.68
476763.05,5116466.15,815.68
476763.14999999997,5116466.15,815.68
476763.25,5116466.15,815.679
476763.35,5116466.15,815.679
476763.45,5116466.15,815.679
476763.55,5116466.15,815.679
476763.64999999997,5116466.15,815.679
476763.75,5116466.15,815.679
476763.85,5116466.15,815.679
476763.95,5116466.15,815.68
476764.05,5116466.15,815.683
476765.64999999997,5116466.15,815.802
476765.75,5116466.15,815.809
476765.85,5116466.15,815.817
476765.95,5116466.15,815.826
476766.05,5116466.15,815.834
476766.14999999997,5116466.15,815.842
476766.25,5116466.15,815.851
476766.35,5116466.15,815.859
476766.45,5116466.15,815.868
476766.55,5116466.15,815.876
476766.64999999997,5116466.15,815.885
476766.75,5116466.15,815.894
476766.85,5116466.15,815.902
476766.95,5116466.15,815.911
476767.05,5116466.15,815.92
476767.14999999997,5116466.15,815.928
476767.25,5116466.15,815.937
476767.35,5116466.15,815.946
476767.45,5116466.15,815.954
476767.55,5116466.15,815.962
476767.64999999997,5116466.15,815.97
476757.35,5116466.05,815.8
476757.45,5116466.05,815.796
476757.55,5116466.05,815.792
476757.64999999997,5116466.05,815.788
476757.75,5116466.05,815.784
476757.85,5116466.05,815.78
476757.95,5116466.05,815.776
476758.05,5116466.05,815.772
476758.14999999997,5116466.05,815.768
476758.25,5116466.05,815.763
476758.35,5116466.05,815.76
476758.45,5116466.05,815.755
476758.55,5116466.05,815.752
476758.64999999997,5116466.05,815.748
476758.75,5116466.05,815.744
476758.85,5116466.05,815.74
476758.95,5116466.05,815.736
476759.05,5116466.05,815.732
476759.14999999997,5116466.05,815.728
476759.25,5116466.05,815.724
476759.35,5116466.05,815.721
476759.45,5116466.05,815.717
476759.55,5116466.05,815.714
476759.64999999997,5116466.05,815.71
476759.75,5116466.05,815.707
476759.85,5116466.05,815.704
476759.95,5116466.05,815.7
476760.05,5116466.05,815.697
476760.14999999997,5116466.05,815.694
476760.25,5116466.05,815.691
476760.35,5116466.05,815.689
476760.45,5116466.05,815.687
476760.55,5116466.05,815.686
476760.64999999997,5116466.05,815.685
476760.75,5116466.05,815.685
476760.85,5116466.05,815.686
476760.95,5116466.05,815.687
476761.05,5116466.05,815.688
476761.14999999997,5116466.05,815.688
476761.25,5116466.05,815.689
476761.35,5116466.05,815.689
476761.45,5116466.05,815.689
476761.55,5116466.05,815.689
476761.64999999997,5116466.05,815.689
476761.75,5116466.05,815.688
476761.85,5116466.05,815.688
476761.95,5116466.05,815.688
476762.05,5116466.05,815.687
476762.14999999997,5116466.05,815.687
476762.25,5116466.05,815.687
476762.35,5116466.05,815.686
476762.45,5116466.05,815.686
476762.55,5116466.05,815.686
476762.64999999997,5116466.05,815.685
476762.75,5116466.05,815.685
476762.85,5116466.05,815.684
476762.95,5116466.05,815.684
476763.05,5116466.05,815.684
476763.14999999997,5116466.05,815.684
476763.25,5116466.05,815.683
476763.35,5116466.05,815.683
476763.45,5116466.05,815.683
476763.55,5116466.05,815.683
476763.64999999997,5116466.05,815.683
476763.75,5116466.05,815.683
476763.85,5116466.05,815.683
476763.95,5116466.05,815.685
476765.75,5116466.05,815.815
476765.85,5116466.05,815.824
476765.95,5116466.05,815.832
476766.05,5116466.05,815.84
476766.14999999997,5116466.05,815.849
476766.25,5116466.05,815.857
476766.35,5116466.05,815.866
476766.45,5116466.05,815.875
476766.55,5116466.05,815.883
476766.64999999997,5116466.05,815.892
476766.75,5116466.05,815.901
476766.85,5116466.05,815.91
476766.95,5116466.05,815.919
476767.05,5116466.05,815.927
476767.14999999997,5116466.05,815.936
476767.25,5116466.05,815.945
476767.35,5116466.05,815.953
476767.45,5116466.05,815.962
476767.55,5116466.05,815.97
476767.64999999997,5116466.05,815.978
476767.75,5116466.05,815.986
476757.35,5116465.95,815.803
476757.45,5116465.95,815.799
476757.55,5116465.95,815.795
476757.64999999997,5116465.95,815.791
476757.75,5116465.95,815.787
476757.85,5116465.95,815.783
476757.95,5116465.95,815.779
476758.05,5116465.95,815.774
476758.14999999997,5116465.95,815.77
476758.25,5116465.95,815.766
476758.35,5116465.95,815.762
476758.45,5116465.95,815.758
476758.55,5116465.95,815.754
476758.64999999997,5116465.95,815.75
476758.75,5116465.95,815.746
476758.85,5116465.95,815.742
476758.95,5116465.95,815.739
476759.05,5116465.95,815.735
476759.14999999997,5116465.95,815.731
476759.25,5116465.95,815.727
476759.35,5116465.95,815.724
476759.45,5116465.95,815.72
476759.55,5116465.95,815.717
476759.64999999997,5116465.95,815.713
476759.75,5116465.95,815.71
476759.85,5116465.95,815.707
476759.95,5116465.95,815.704
476760.05,5116465.95,815.701
476760.14999999997,5116465.95,815.698
476760.25,5116465.95,815.695
476760.35,5116465.95,815.693
476760.45,5116465.95,815.691
476760.55,5116465.95,815.689
476760.64999999997,5116465.95,815.689
476760.75,5116465.95,815.688
476760.85,5116465.95,815.688
476760.95,5116465.95,815.689
476761.05,5116465.95,815.69
476761.14999999997,5116465.95,815.691
476761.25,5116465.95,815.691
476761.35,5116465.95,815.692
476761.45,5116465.95,815.692
476761.55,5116465.95,815.692
476761.64999999997,5116465.95,815.692
476761.75,5116465.95,815.691
476761.85,5116465.95,815.691
476761.95,5116465.95,815.691
476762.05,5116465.95,815.691
476762.14999999997,5116465.95,815.69
476762.25,5116465.95,815.69
476762.35,5116465.95,815.69
476762.45,5116465.95,815.69
476762.55,5116465.95,815.689
476762.64999999997,5116465.95,815.689
476762.75,5116465.95,815.689
476762.85,5116465.95,815.688
476762.95,5116465.95,815.688
476763.05,5116465.95,815.688
476763.14999999997,5116465.95,815.688
476763.25,5116465.95,815.687
476763.35,5116465.95,815.687
476763.45,5116465.95,815.687
476763.55,5116465.95,815.687
476763.64999999997,5116465.95,815.687
476763.75,5116465.95,815.686
476763.85,5116465.95,815.687
476765.85,5116465.95,815.83
476765.95,5116465.95,815.838
476766.05,5116465.95,815.847
476766.14999999997,5116465.95,815.855
476766.25,5116465.95,815.864
476766.35,5116465.95,815.873
476766.45,5116465.95,815.882
476766.55,5116465.95,815.891
476766.64999999997,5116465.95,815.899
476766.75,5116465.95,815.909
476766.85,5116465.95,815.917
476766.95,5116465.95,815.926
476767.05,5116465.95,815.935
476767.14999999997,5116465.95,815.944
476767.25,5116465.95,815.953
476767.35,5116465.95,815.961
476767.45,5116465.95,815.97
476767.55,5116465.95,815.978
476767.64999999997,5116465.95,815.986
476767.75,5116465.95,815.994
476767.85,5116465.95,816.001
476757.25,5116465.850000001,815.81
476757.35,5116465.850000001,815.806
476757.45,5116465.850000001,815.802
476757.55,5116465.850000001,815.798
476757.64999999997,5116465.850000001,815.794
476757.75,5116465.850000001,815.79
476757.85,5116465.850000001,815.786
476757.95,5116465.850000001,815.781
476758.05,5116465.850000001,815.777
476758.14999999997,5116465.850000001,815.773
476758.25,5116465.850000001,815.769
476758.35,5116465.850000001,815.765
476758.45,5116465.850000001,815.761
476758.55,5116465.850000001,815.757
476758.64999999997,5116465.850000001,815.753
476758.75,5116465.850000001,815.749
476758.85,5116465.850000001,815.745
476758.95,5116465.850000001,815.741
476759.05,5116465.850000001,815.737
476759.14999999997,5116465.850000001,815.734
476759.25,5116465.850000001,815.73
476759.35,5116465.850000001,815.727
476759.45,5116465.850000001,815.723
476759.55,5116465.850000001,815.72
476759.64999999997,5116465.850000001,815.716
476759.75,5116465.850000001,815.713
476759.85,5116465.850000001,815.71
476759.95,5116465.850000001,815.707
476760.05,5116465.850000001,815.704
476760.14999999997,5116465.850000001,815.701
476760.25,5116465.850000001,815.699
476760.35,5116465.850000001,815.696
476760.45,5116465.850000001,815.695
476760.55,5116465.850000001,815.693
476760.64999999997,5116465.850000001,815.692
476760.75,5116465.850000001,815.691
476760.85,5116465.850000001,815.691
476760.95,5116465.850000001,815.692
476761.05,5116465.850000001,815.693
476761.14999999997,5116465.850000001,815.693
476761.25,5116465.850000001,815.694
476761.35,5116465.850000001,815.694
476761.45,5116465.850000001,815.695
476761.55,5116465.850000001,815.695
476761.64999999997,5116465.850000001,815.695
476761.75,5116465.850000001,815.695
476761.85,5116465.850000001,815.694
476761.95,5116465.850000001,815.694
476762.05,5116465.850000001,815.694
476762.14999999997,5116465.850000001,815.694
476762.25,5116465.850000001,815.694
476762.35,5116465.850000001,815.693
476762.45,5116465.850000001,815.693
476762.55,5116465.850000001,815.693
476762.64999999997,5116465.850000001,815.693
476762.75,5116465.850000001,815.693
476762.85,5116465.850000001,815.692
476762.95,5116465.850000001,815.692
476763.05,5116465.850000001,815.692
476763.14999999997,5116465.850000001,815.692
476763.25,5116465.850000001,815.692
476763.35,5116465.850000001,815.692
476763.45,5116465.850000001,815.692
476763.55,5116465.850000001,815.692
476763.64999999997,5116465.850000001,815.692
476763.75,5116465.850000001,815.692
476763.85,5116465.850000001,815.693
476765.85,5116465.850000001,815.836
476765.95,5116465.850000001,815.845
476766.05,5116465.850000001,815.854
476766.14999999997,5116465.850000001,815.862
476766.25,5116465.850000001,815.871
476766.35,5116465.850000001,815.88
476766.45,5116465.850000001,815.889
476766.55,5116465.850000001,815.898
476766.64999999997,5116465.850000001,815.907
476766.75,5116465.850000001,815.916
476766.85,5116465.850000001,815.925
476766.95,5116465.850000001,815.934
476767.05,5116465.850000001,815.943
476767.14999999997,5116465.850000001,815.952
476767.25,5116465.850000001,815.961
476767.35,5116465.850000001,815.97
476767.45,5116465.850000001,815.978
476767.55,5116465.850000001,815.986
476767.64999999997,5116465.850000001,815.994
476767.75,5116465.850000001,816.002
476767.85,5116465.850000001,816.009
476767.95,5116465.850000001,816.016
476757.25,5116465.75,815.813
476757.35,5116465.75,815.809
476757.45,5116465.75,815.805
476757.55,5116465.75,815.801
476757.64999999997,5116465.75,815.797
476757.75,5116465.75,815.793
476757.85,5116465.75,815.789
476757.95,5116465.75,815.784
476758.05,5116465.75,815.78
476758.14999999997,5116465.75,815.776
476758.25,5116465.75,815.772
476758.35,5116465.75,815.768
476758.45,5116465.75,815.764
476758.55,5116465.75,815.76
476758.64999999997,5116465.75,815.756
476758.75,5116465.75,815.752
476758.85,5116465.75,815.748
476758.95,5116465.75,815.744
476759.05,5116465.75,815.74
476759.14999999997,5116465.75,815.737
476759.25,5116465.75,815.733
476759.35,5116465.75,815.73
476759.45,5116465.75,815.726
476759.55,5116465.75,815.723
476759.64999999997,5116465.75,815.719
476759.75,5116465.75,815.716
476759.85,5116465.75,815.713
476759.95,5116465.75,815.71
476760.05,5116465.75,815.707
476760.14999999997,5116465.75,815.705
476760.25,5116465.75,815.702
476760.35,5116465.75,815.7
476760.45,5116465.75,815.698
476760.55,5116465.75,815.697
476760.64999999997,5116465.75,815.696
476760.75,5116465.75,815.695
476760.85,5116465.75,815.694
476760.95,5116465.75,815.694
476761.05,5116465.75,815.695
476761.14999999997,5116465.75,815.696
476761.25,5116465.75,815.696
476761.35,5116465.75,815.697
476761.45,5116465.75,815.697
476761.55,5116465.75,815.698
476761.64999999997,5116465.75,815.698
476761.75,5116465.75,815.698
476761.85,5116465.75,815.697
476761.95,5116465.75,815.697
476762.05,5116465.75,815.697
476762.14999999997,5116465.75,815.697
476762.25,5116465.75,815.697
476762.35,5116465.75,815.697
476762.45,5116465.75,815.697
476762.55,5116465.75,815.697
476762.64999999997,5116465.75,815.697
476762.75,5116465.75,815.697
476762.85,5116465.75,815.697
476762.95,5116465.75,815.697
476763.05,5116465.75,815.697
476763.14999999997,5116465.75,815.697
476763.25,5116465.75,815.698
476763.35,5116465.75,815.698
476763.45,5116465.75,815.698
476763.55,5116465.75,815.699
476763.64999999997,5116465.75,815.7
476763.75,5116465.75,815.701
476763.85,5116465.75,815.703
476763.95,5116465.75,815.708
476764.05,5116465.75,815.715
476765.95,5116465.75,815.852
476766.05,5116465.75,815.86
476766.14999999997,5116465.75,815.869
476766.25,5116465.75,815.878
476766.35,5116465.75,815.887
476766.45,5116465.75,815.896
476766.55,5116465.75,815.905
476766.64999999997,5116465.75,815.915
476766.75,5116465.75,815.924
476766.85,5116465.75,815.933
476766.95,5116465.75,815.942
476767.05,5116465.75,815.951
476767.14999999997,5116465.75,815.96
476767.25,5116465.75,815.969
476767.35,5116465.75,815.978
476767.45,5116465.75,815.986
476767.55,5116465.75,815.995
476767.64999999997,5116465.75,816.003
476767.75,5116465.75,816.01
476767.85,5116465.75,816.017
476767.95,5116465.75,816.024
476768.05,5116465.75,816.031
476757.14999999997,5116465.65,815.821
476757.25,5116465.65,815.817
476757.35,5116465.65,815.812
476757.45,5116465.65,815.808
476757.55,5116465.65,815.804
476757.64999999997,5116465.65,815.8
476757.75,5116465.65,815.796
476757.85,5116465.65,815.791
476757.95,5116465.65,815.787
476758.05,5116465.65,815.783
476758.14999999997,5116465.65,815.779
476758.25,5116465.65,815.775
476758.35,5116465.65,815.771
476758.45,5116465.65,815.767
476758.55,5116465.65,815.762
476758.64999999997,5116465.65,815.758
476758.75,5116465.65,815.755
476758.85,5116465.65,815.751
476758.95,5116465.65,815.747
476759.05,5116465.65,815.743
476759.14999999997,5116465.65,815.74
476759.25,5116465.65,815.736
476759.35,5116465.65,815.732
476759.45,5116465.65,815.729
476759.55,5116465.65,815.726
476759.64999999997,5116465.65,815.723
476759.75,5116465.65,815.719
476759.85,5116465.65,815.716
476759.95,5116465.65,815.713
476760.05,5116465.65,815.711
476760.14999999997,5116465.65,815.708
476760.25,5116465.65,815.706
476760.35,5116465.65,815.704
476760.45,5116465.65,815.702
476760.55,5116465.65,815.7
476760.64999999997,5116465.65,815.699
476760.75,5116465.65,815.698
476760.85,5116465.65,815.698
476760.95,5116465.65,815.697
476761.05,5116465.65,815.698
476761.14999999997,5116465.65,815.698
476761.25,5116465.65,815.699
476761.35,5116465.65,815.7
476761.45,5116465.65,815.7
476761.55,5116465.65,815.7
476761.64999999997,5116465.65,815.701
476761.75,5116465.65,815.701
476761.85,5116465.65,815.701
476761.95,5116465.65,815.701
476762.05,5116465.65,815.701
476762.14999999997,5116465.65,815.701
476762.25,5116465.65,815.701
476762.35,5116465.65,815.701
476762.45,5116465.65,815.701
476762.55,5116465.65,815.701
476762.64999999997,5116465.65,815.701
476762.75,5116465.65,815.701
476762.85,5116465.65,815.701
476762.95,5116465.65,815.702
476763.05,5116465.65,815.702
476763.14999999997,5116465.65,815.703
476763.25,5116465.65,815.703
476763.35,5116465.65,815.704
476763.45,5116465.65,815.705
476763.55,5116465.65,815.706
476763.64999999997,5116465.65,815.707
476763.75,5116465.65,815.709
476763.85,5116465.65,815.712
476763.95,5116465.65,815.716
476764.05,5116465.65,815.723
476764.14999999997,5116465.65,815.73
476764.25,5116465.65,815.737
476765.95,5116465.65,815.859
476766.05,5116465.65,815.867
476766.14999999997,5116465.65,815.876
476766.25,5116465.65,815.885
476766.35,5116465.65,815.894
476766.45,5116465.65,815.904
476766.55,5116465.65,815.913
476766.64999999997,5116465.65,815.923
476766.75,5116465.65,815.932
476766.85,5116465.65,815.942
476766.95,5116465.65,815.951
476767.05,5116465.65,815.96
